Age,CityTier,DurationOfPitch,NumberOfPersonVisiting,NumberOfFollowups,PreferredPropertyStar,NumberOfTrips,Passport,PitchSatisfactionScore,OwnCar,NumberOfChildrenVisiting,MonthlyIncome,TypeofContact,Occupation,Gender,ProductPitched,MaritalStatus,Designation
43.0,3,21.0,4,5.0,3.0,2.0,0,3,0,1.0,24922.0,Self Enquiry,Small Business,Female,Deluxe,Single,Manager
21.0,3,28.0,3,2.0,3.0,3.0,0,3,0,1.0,21356.0,Self Enquiry,Small Business,Male,Basic,Single,Executive
33.0,3,15.0,3,2.0,3.0,3.0,0,5,0,1.0,24887.0,Self Enquiry,Small Business,Male,Deluxe,Divorced,Manager
38.0,1,28.0,4,3.0,5.0,3.0,1,3,0,3.0,22242.0,Self Enquiry,Salaried,Male,Basic,Divorced,Executive
29.0,3,10.0,4,4.0,4.0,3.0,0,1,1,1.0,21534.0,Self Enquiry,Small Business,Female,Basic,Married,Executive
40.0,2,10.0,3,2.0,4.0,2.0,0,1,0,1.0,25067.0,Self Enquiry,Salaried,Female,Deluxe,Married,Manager
36.0,1,25.0,4,4.0,3.0,3.0,1,3,1,1.0,24367.0,Company Invited,Salaried,Male,Deluxe,Married,Manager
52.0,3,34.0,3,4.0,3.0,3.0,1,5,1,2.0,32704.0,Self Enquiry,Salaried,Male,Deluxe,Single,Manager
48.0,3,10.0,3,4.0,3.0,2.0,1,5,1,2.0,32448.0,Company Invited,Small Business,Female,Super Deluxe,Married,AVP
28.0,1,21.0,2,3.0,3.0,2.0,0,4,1,1.0,17207.0,Self Enquiry,Salaried,Male,Basic,Married,Executive
26.0,2,26.0,3,3.0,4.0,1.0,1,3,0,1.0,17148.0,Self Enquiry,Small Business,Female,Basic,Married,Executive
28.0,1,9.0,3,4.0,4.0,2.0,0,5,1,1.0,22146.0,Self Enquiry,Small Business,Male,Basic,Divorced,Executive
21.0,1,7.0,3,5.0,4.0,3.0,0,4,1,1.0,21514.0,Self Enquiry,Salaried,Female,Basic,Single,Executive
38.0,3,16.0,2,3.0,3.0,2.0,1,3,1,0.0,20666.0,Company Invited,Large Business,Female,Deluxe,Single,Manager
40.0,1,32.0,2,3.0,4.0,2.0,0,2,1,0.0,20605.0,Company Invited,Small Business,Female,Deluxe,Married,Manager
51.0,3,7.0,4,4.0,3.0,2.0,0,3,1,2.0,25406.0,Company Invited,Salaried,Male,Deluxe,Married,Manager
50.0,3,6.0,3,3.0,3.0,1.0,0,2,1,1.0,21347.0,Company Invited,Salaried,Female,Deluxe,Divorced,Manager
32.0,3,14.0,4,4.0,3.0,6.0,0,2,0,1.0,26225.0,Self Enquiry,Small Business,Male,Deluxe,Married,Manager
38.0,1,16.0,2,5.0,3.0,4.0,0,1,1,1.0,28206.0,Self Enquiry,Small Business,Female,Standard,Married,Senior Manager
50.0,1,27.0,4,4.0,5.0,3.0,0,1,1,1.0,25245.0,Self Enquiry,Small Business,Female,Deluxe,Married,Manager
58.0,1,7.0,3,4.0,3.0,4.0,0,3,1,2.0,25433.0,Self Enquiry,Small Business,Male,Deluxe,Divorced,Manager
26.0,3,10.0,2,4.0,3.0,2.0,1,2,1,1.0,20828.0,Self Enquiry,Small Business,Male,Deluxe,Single,Manager
26.0,1,12.0,3,2.0,5.0,3.0,0,5,1,2.0,22678.0,Company Invited,Salaried,Male,Deluxe,Married,Manager
42.0,1,12.0,3,2.0,3.0,4.0,1,1,1,2.0,20805.0,Self Enquiry,Small Business,Male,Basic,Divorced,Executive
27.0,3,8.0,2,5.0,3.0,4.0,0,4,1,1.0,20071.0,Company Invited,Salaried,Male,Deluxe,Single,Manager
54.0,1,17.0,2,3.0,3.0,4.0,0,3,1,0.0,31032.0,Company Invited,Small Business,Female,Super Deluxe,Married,AVP
38.0,1,7.0,2,4.0,3.0,4.0,1,3,0,1.0,32281.0,Company Invited,Small Business,Female,Standard,Married,Senior Manager
22.0,1,17.0,2,3.0,4.0,2.0,0,1,1,1.0,17244.0,Self Enquiry,Small Business,Female,Basic,Married,Executive
47.0,1,11.0,2,3.0,3.0,5.0,0,1,1,0.0,33300.0,Self Enquiry,Salaried,Male,King,Married,VP
48.0,1,6.0,2,4.0,5.0,1.0,0,4,0,1.0,30402.0,Self Enquiry,Salaried,Female,Super Deluxe,Divorced,AVP
20.0,1,17.0,4,5.0,4.0,3.0,1,5,1,2.0,20537.0,Company Invited,Small Business,Female,Basic,Single,Executive
19.0,2,8.0,2,4.0,3.0,2.0,0,3,1,1.0,17564.0,Self Enquiry,Large Business,Male,Basic,Single,Executive
27.0,1,9.0,2,3.0,3.0,2.0,0,1,0,0.0,16706.0,Company Invited,Small Business,Male,Basic,Married,Executive
34.0,1,22.0,2,5.0,5.0,2.0,1,3,1,0.0,17307.0,Company Invited,Large Business,Male,Basic,Married,Executive
24.0,1,7.0,3,4.0,3.0,3.0,0,4,0,2.0,19901.0,Self Enquiry,Salaried,Male,Basic,Divorced,Executive
41.0,1,7.0,4,5.0,4.0,3.0,0,2,1,3.0,32181.0,Company Invited,Salaried,Male,Super Deluxe,Divorced,AVP
28.0,1,31.0,4,5.0,3.0,3.0,1,3,1,2.0,21212.0,Company Invited,Salaried,Male,Basic,Single,Executive
20.0,3,29.0,3,4.0,3.0,3.0,1,1,1,1.0,20353.0,Self Enquiry,Small Business,Male,Basic,Single,Executive
50.0,1,10.0,3,3.0,4.0,4.0,0,5,0,1.0,34144.0,Self Enquiry,Salaried,Male,King,Married,VP
29.0,1,16.0,4,4.0,3.0,3.0,0,1,1,1.0,20748.0,Self Enquiry,Small Business,Male,Basic,Married,Executive
51.0,3,7.0,3,4.0,3.0,5.0,1,2,0,1.0,23406.0,Company Invited,Salaried,Male,Deluxe,Single,Manager
50.0,1,13.0,2,4.0,3.0,6.0,1,4,1,1.0,33740.0,Self Enquiry,Small Business,Female,King,Married,VP
59.0,1,9.0,3,4.0,3.0,4.0,0,3,0,1.0,17177.0,Self Enquiry,Salaried,Male,Basic,Divorced,Executive
37.0,1,10.0,2,4.0,4.0,6.0,0,4,1,1.0,20766.0,Company Invited,Small Business,Male,Basic,Single,Executive
33.0,1,31.0,4,4.0,3.0,3.0,0,4,1,1.0,23987.0,Company Invited,Salaried,Male,Deluxe,Divorced,Manager
21.0,3,16.0,3,4.0,5.0,3.0,0,1,0,2.0,21406.0,Self Enquiry,Salaried,Male,Basic,Single,Executive
35.0,1,17.0,3,4.0,5.0,3.0,1,5,1,1.0,24884.0,Company Invited,Small Business,Male,Standard,Divorced,Senior Manager
20.0,1,12.0,3,4.0,3.0,2.0,1,2,1,1.0,17926.0,Company Invited,Salaried,Female,Basic,Single,Executive
48.0,3,9.0,3,4.0,3.0,2.0,1,1,1,2.0,23215.0,Self Enquiry,Small Business,Female,Deluxe,Married,Manager
60.0,3,7.0,3,5.0,3.0,2.0,0,5,1,1.0,24151.0,Company Invited,Salaried,Female,Deluxe,Single,Manager
35.0,3,11.0,4,4.0,3.0,2.0,0,2,1,1.0,25216.0,Company Invited,Small Business,Female,Deluxe,Divorced,Manager
29.0,1,29.0,2,1.0,3.0,2.0,0,1,1,1.0,17700.0,Self Enquiry,Salaried,Male,Basic,Married,Executive
39.0,1,19.0,2,5.0,5.0,4.0,0,5,1,1.0,24966.0,Company Invited,Salaried,Male,Deluxe,Married,Manager
27.0,3,17.0,3,4.0,3.0,3.0,0,1,0,1.0,23362.0,Self Enquiry,Small Business,Male,Deluxe,Single,Manager
23.0,3,7.0,2,3.0,4.0,2.0,1,5,1,1.0,16223.0,Company Invited,Salaried,Female,Basic,Single,Executive
32.0,1,6.0,3,4.0,4.0,7.0,0,3,0,2.0,17332.0,Company Invited,Salaried,Female,Basic,Married,Executive
32.0,3,9.0,3,4.0,5.0,2.0,0,1,0,1.0,24010.0,Company Invited,Salaried,Male,Deluxe,Single,Manager
43.0,3,33.0,4,4.0,4.0,7.0,0,3,1,2.0,32203.0,Company Invited,Small Business,Female,Super Deluxe,Married,AVP
35.0,3,28.0,4,3.0,3.0,3.0,0,3,1,1.0,24015.0,Self Enquiry,Salaried,Male,Deluxe,Single,Manager
38.0,1,10.0,3,4.0,3.0,3.0,0,1,1,1.0,28112.0,Self Enquiry,Salaried,Male,Standard,Married,Senior Manager
34.0,1,16.0,3,4.0,3.0,2.0,0,2,1,1.0,21459.0,Self Enquiry,Small Business,Male,Basic,Divorced,Executive
34.0,1,12.0,2,3.0,5.0,3.0,0,2,1,1.0,17960.0,Self Enquiry,Small Business,Male,Basic,Single,Executive
26.0,1,22.0,2,3.0,4.0,3.0,1,2,1,1.0,17373.0,Self Enquiry,Small Business,Male,Basic,Married,Executive
27.0,1,30.0,3,4.0,3.0,2.0,1,3,1,1.0,17534.0,Company Invited,Salaried,Male,Basic,Single,Executive
53.0,3,6.0,2,3.0,5.0,1.0,0,1,1,1.0,23381.0,Self Enquiry,Small Business,Female,Deluxe,Single,Manager
45.0,1,6.0,3,3.0,3.0,4.0,0,5,1,0.0,17270.0,Self Enquiry,Small Business,Female,Basic,Married,Executive
22.0,1,7.0,4,5.0,4.0,3.0,1,5,1,2.0,20748.0,Self Enquiry,Large Business,Female,Basic,Single,Executive
22.0,1,25.0,4,4.0,3.0,3.0,0,3,1,2.0,21371.0,Self Enquiry,Salaried,Female,Basic,Single,Executive
33.0,3,14.0,4,5.0,3.0,3.0,0,3,1,3.0,24162.0,Self Enquiry,Salaried,Male,Deluxe,Divorced,Manager
52.0,3,9.0,2,4.0,5.0,2.0,0,5,1,0.0,31856.0,Self Enquiry,Small Business,Male,Super Deluxe,Divorced,AVP
58.0,1,7.0,3,4.0,3.0,4.0,0,3,0,2.0,25433.0,Self Enquiry,Small Business,Male,Deluxe,Married,Manager
37.0,1,7.0,3,4.0,4.0,2.0,0,5,1,2.0,23906.0,Self Enquiry,Salaried,Female,Deluxe,Married,Manager
42.0,1,25.0,2,2.0,3.0,7.0,1,3,1,1.0,17759.0,Company Invited,Small Business,Male,Basic,Married,Executive
26.0,3,12.0,3,5.0,3.0,3.0,1,3,1,1.0,24422.0,Self Enquiry,Small Business,Male,Deluxe,Single,Manager
45.0,1,13.0,3,2.0,3.0,5.0,0,2,0,2.0,21434.0,Company Invited,Salaried,Male,Deluxe,Divorced,Manager
35.0,1,8.0,3,3.0,5.0,3.0,0,4,1,2.0,20093.0,Company Invited,Salaried,Female,Deluxe,Married,Manager
38.0,1,24.0,2,5.0,3.0,4.0,1,5,0,1.0,20811.0,Self Enquiry,Small Business,Male,Deluxe,Married,Manager
29.0,3,26.0,2,3.0,3.0,2.0,0,3,0,1.0,17157.0,Company Invited,Large Business,Female,Basic,Divorced,Executive
39.0,1,22.0,4,5.0,3.0,2.0,1,5,1,3.0,30188.0,Self Enquiry,Salaried,Male,Standard,Married,Senior Manager
38.0,1,18.0,1,4.0,5.0,3.0,0,5,1,0.0,21288.0,Company Invited,Salaried,Male,Deluxe,Married,Manager
35.0,3,7.0,3,4.0,3.0,3.0,0,5,1,1.0,28566.0,Self Enquiry,Small Business,Male,Standard,Single,Senior Manager
39.0,2,9.0,4,4.0,4.0,7.0,0,3,1,3.0,21270.0,Company Invited,Salaried,Male,Basic,Married,Executive
27.0,1,12.0,2,4.0,3.0,2.0,0,1,1,1.0,17539.0,Self Enquiry,Salaried,Male,Basic,Married,Executive
53.0,1,9.0,3,5.0,3.0,2.0,0,3,1,1.0,21890.0,Self Enquiry,Salaried,Female,Basic,Single,Executive
27.0,1,17.0,3,3.0,5.0,1.0,0,5,1,2.0,17099.0,Self Enquiry,Salaried,Male,Basic,Divorced,Executive
39.0,1,7.0,4,4.0,5.0,3.0,0,4,1,2.0,32260.0,Self Enquiry,Large Business,Female,Standard,Married,Senior Manager
31.0,3,12.0,2,5.0,3.0,3.0,0,2,0,1.0,24796.0,Self Enquiry,Small Business,Female,Deluxe,Married,Manager
47.0,1,8.0,3,3.0,3.0,6.0,0,2,0,1.0,20070.0,Self Enquiry,Small Business,Female,Deluxe,Married,Manager
50.0,1,8.0,3,3.0,5.0,2.0,0,5,1,2.0,32924.0,Company Invited,Salaried,Male,Super Deluxe,Married,AVP
35.0,1,6.0,3,5.0,3.0,2.0,0,3,0,1.0,17977.0,Self Enquiry,Salaried,Female,Basic,Married,Executive
32.0,3,10.0,2,5.0,3.0,2.0,0,2,1,1.0,25400.0,Self Enquiry,Small Business,Male,Standard,Divorced,Senior Manager
40.0,1,12.0,3,3.0,3.0,1.0,0,5,1,0.0,28237.0,Self Enquiry,Salaried,Female,Super Deluxe,Single,AVP
23.0,1,10.0,2,1.0,5.0,3.0,0,4,0,1.0,17819.0,Self Enquiry,Small Business,Male,Basic,Married,Executive
31.0,3,13.0,3,3.0,5.0,3.0,0,1,1,2.0,24637.0,Company Invited,Small Business,Female,Standard,Married,Senior Manager
39.0,1,10.0,3,4.0,3.0,5.0,1,5,1,1.0,22995.0,Self Enquiry,Large Business,Female,Deluxe,Single,Manager
32.0,1,8.0,2,3.0,4.0,1.0,0,4,0,1.0,20470.0,Self Enquiry,Small Business,Male,Deluxe,Married,Manager
43.0,1,33.0,2,3.0,5.0,1.0,0,4,0,0.0,25820.0,Company Invited,Salaried,Female,Standard,Divorced,Senior Manager
27.0,1,13.0,4,4.0,3.0,3.0,1,2,0,1.0,21337.0,Self Enquiry,Salaried,Female,Basic,Divorced,Executive
33.0,3,20.0,4,4.0,3.0,4.0,0,1,0,3.0,23081.0,Self Enquiry,Salaried,Male,Deluxe,Married,Manager
35.0,1,7.0,3,5.0,3.0,3.0,1,1,1,2.0,22300.0,Self Enquiry,Salaried,Male,Basic,Married,Executive
31.0,2,16.0,3,4.0,3.0,2.0,1,3,1,2.0,25025.0,Self Enquiry,Salaried,Male,Deluxe,Married,Manager
32.0,3,14.0,3,5.0,3.0,2.0,0,3,1,1.0,30235.0,Self Enquiry,Salaried,Male,Standard,Married,Senior Manager
32.0,1,31.0,2,3.0,3.0,2.0,1,5,1,0.0,17795.0,Self Enquiry,Salaried,Male,Basic,Single,Executive
35.0,1,13.0,3,3.0,4.0,2.0,1,3,1,1.0,20363.0,Self Enquiry,Salaried,Male,Basic,Single,Executive
35.0,1,16.0,3,5.0,4.0,3.0,0,1,1,1.0,27299.0,Self Enquiry,Small Business,Female,Standard,Single,Senior Manager
19.0,1,21.0,3,4.0,3.0,3.0,0,5,1,1.0,20192.0,Company Invited,Small Business,Female,Basic,Single,Executive
27.0,1,6.0,3,3.0,5.0,2.0,0,4,0,2.0,22412.0,Self Enquiry,Salaried,Female,Standard,Married,Senior Manager
31.0,1,16.0,2,3.0,3.0,5.0,0,1,1,1.0,26031.0,Company Invited,Small Business,Female,Standard,Married,Senior Manager
34.0,1,25.0,3,3.0,3.0,1.0,0,3,0,2.0,17661.0,Self Enquiry,Small Business,Male,Basic,Married,Executive
38.0,2,15.0,3,4.0,4.0,4.0,0,3,1,2.0,22749.0,Self Enquiry,Salaried,Male,Deluxe,Married,Manager
27.0,2,27.0,4,4.0,4.0,2.0,1,3,0,2.0,20826.0,Self Enquiry,Small Business,Female,Basic,Married,Executive
42.0,3,18.0,2,3.0,5.0,1.0,1,5,1,1.0,28758.0,Company Invited,Salaried,Male,Super Deluxe,Single,AVP
36.0,1,10.0,3,3.0,4.0,1.0,0,3,1,1.0,20131.0,Company Invited,Salaried,Female,Deluxe,Married,Manager
38.0,1,16.0,3,4.0,3.0,3.0,1,1,0,2.0,21004.0,Company Invited,Small Business,Male,Basic,Married,Executive
33.0,3,23.0,2,3.0,3.0,2.0,0,3,1,0.0,32444.0,Company Invited,Salaried,Male,Super Deluxe,Single,AVP
31.0,3,6.0,2,3.0,4.0,2.0,1,5,1,1.0,17302.0,Company Invited,Salaried,Female,Basic,Single,Executive
47.0,3,15.0,2,5.0,3.0,1.0,0,5,1,1.0,27936.0,Company Invited,Salaried,Male,Super Deluxe,Married,AVP
39.0,1,15.0,2,3.0,5.0,2.0,0,4,1,0.0,20151.0,Self Enquiry,Small Business,Male,Deluxe,Married,Manager
48.0,3,8.0,2,4.0,4.0,1.0,1,1,1,0.0,22898.0,Self Enquiry,Small Business,Male,Deluxe,Single,Manager
43.0,1,7.0,3,5.0,3.0,2.0,1,3,0,1.0,24740.0,Self Enquiry,Salaried,Female,Deluxe,Married,Manager
37.0,1,16.0,2,3.0,5.0,1.0,1,3,1,0.0,17782.0,Self Enquiry,Salaried,Female,Basic,Married,Executive
41.0,1,16.0,4,5.0,3.0,2.0,0,5,0,2.0,23554.0,Company Invited,Salaried,Male,Deluxe,Married,Manager
33.0,1,8.0,2,3.0,5.0,1.0,0,3,1,0.0,17707.0,Self Enquiry,Salaried,Female,Basic,Divorced,Executive
27.0,1,10.0,3,2.0,3.0,3.0,0,5,1,2.0,23098.0,Self Enquiry,Small Business,Male,Basic,Divorced,Executive
36.0,1,7.0,4,5.0,5.0,3.0,0,1,0,3.0,21128.0,Self Enquiry,Small Business,Male,Basic,Single,Executive
57.0,3,13.0,3,2.0,5.0,2.0,0,3,1,1.0,31890.0,Company Invited,Salaried,Female,Super Deluxe,Married,AVP
38.0,1,17.0,4,4.0,4.0,3.0,0,1,1,1.0,22614.0,Self Enquiry,Small Business,Female,Basic,Married,Executive
28.0,2,6.0,2,3.0,3.0,2.0,0,4,0,1.0,17706.0,Company Invited,Salaried,Male,Basic,Married,Executive
46.0,1,15.0,4,4.0,3.0,2.0,0,3,1,1.0,22375.0,Self Enquiry,Salaried,Male,Deluxe,Married,Manager
33.0,3,18.0,3,3.0,3.0,2.0,0,3,1,2.0,23385.0,Company Invited,Salaried,Male,Deluxe,Divorced,Manager
45.0,1,6.0,2,3.0,3.0,5.0,0,1,1,1.0,20399.0,Company Invited,Small Business,Male,Deluxe,Single,Manager
22.0,3,12.0,3,4.0,5.0,3.0,1,1,1,1.0,21058.0,Self Enquiry,Small Business,Male,Basic,Single,Executive
54.0,2,25.0,2,3.0,4.0,3.0,0,3,1,1.0,25725.0,Self Enquiry,Small Business,Male,Standard,Married,Senior Manager
50.0,1,14.0,3,5.0,3.0,2.0,0,1,1,1.0,29643.0,Self Enquiry,Salaried,Male,Standard,Single,Senior Manager
32.0,1,11.0,3,3.0,4.0,3.0,0,3,1,1.0,17718.0,Company Invited,Large Business,Male,Basic,Single,Executive
31.0,1,15.0,4,2.0,5.0,2.0,1,1,0,3.0,30094.0,Self Enquiry,Salaried,Female,Standard,Married,Senior Manager
37.0,1,13.0,3,6.0,3.0,3.0,0,2,0,1.0,21419.0,Self Enquiry,Salaried,Male,Basic,Married,Executive
59.0,1,12.0,3,5.0,4.0,4.0,1,5,1,2.0,29230.0,Self Enquiry,Large Business,Female,Standard,Married,Senior Manager
28.0,3,15.0,3,3.0,3.0,2.0,0,3,1,0.0,20253.0,Self Enquiry,Salaried,Male,Deluxe,Single,Manager
39.0,1,16.0,2,3.0,5.0,2.0,1,3,1,1.0,32068.0,Self Enquiry,Small Business,Male,Super Deluxe,Divorced,AVP
26.0,1,6.0,3,4.0,3.0,2.0,0,2,1,0.0,17007.0,Company Invited,Small Business,Female,Basic,Married,Executive
31.0,3,8.0,2,4.0,3.0,1.0,0,5,0,1.0,17785.0,Company Invited,Salaried,Female,Basic,Single,Executive
37.0,3,16.0,3,5.0,5.0,2.0,0,1,0,1.0,22085.0,Self Enquiry,Salaried,Male,Basic,Single,Executive
33.0,1,14.0,2,1.0,5.0,7.0,0,3,1,1.0,18143.0,Self Enquiry,Salaried,Male,Basic,Married,Executive
22.0,1,12.0,3,3.0,3.0,1.0,0,1,1,1.0,17773.0,Self Enquiry,Small Business,Male,Basic,Married,Executive
32.0,1,11.0,2,1.0,3.0,4.0,0,5,1,1.0,18312.0,Self Enquiry,Salaried,Female,Basic,Married,Executive
59.0,1,9.0,3,5.0,3.0,2.0,1,1,1,1.0,21058.0,Company Invited,Salaried,Male,Basic,Married,Executive
34.0,3,12.0,3,4.0,3.0,3.0,1,1,0,2.0,21529.0,Self Enquiry,Small Business,Female,Basic,Single,Executive
27.0,1,22.0,2,3.0,4.0,1.0,0,2,1,0.0,17811.0,Self Enquiry,Large Business,Female,Basic,Divorced,Executive
30.0,3,21.0,3,4.0,5.0,3.0,0,1,0,2.0,22140.0,Self Enquiry,Small Business,Male,Standard,Married,Senior Manager
30.0,1,34.0,3,3.0,3.0,2.0,0,3,1,2.0,20775.0,Self Enquiry,Small Business,Female,Deluxe,Married,Manager
56.0,3,12.0,2,2.0,5.0,1.0,0,3,1,0.0,28212.0,Company Invited,Salaried,Female,Super Deluxe,Divorced,AVP
54.0,3,9.0,3,4.0,3.0,8.0,0,3,1,1.0,33530.0,Self Enquiry,Small Business,Male,Super Deluxe,Married,AVP
43.0,1,23.0,2,4.0,3.0,1.0,1,5,1,1.0,17437.0,Company Invited,Large Business,Male,Basic,Married,Executive
37.0,1,13.0,3,2.0,3.0,5.0,0,1,0,1.0,21716.0,Self Enquiry,Salaried,Female,Basic,Married,Executive
39.0,1,15.0,3,5.0,4.0,3.0,1,1,1,1.0,20811.0,Company Invited,Small Business,Female,Deluxe,Married,Manager
31.0,1,8.0,2,3.0,3.0,1.0,1,4,1,1.0,17695.0,Self Enquiry,Salaried,Male,Basic,Married,Executive
24.0,1,15.0,2,4.0,4.0,2.0,0,5,0,1.0,17694.0,Company Invited,Salaried,Male,Basic,Married,Executive
41.0,1,23.0,3,4.0,3.0,8.0,1,4,1,1.0,26623.0,Self Enquiry,Salaried,Female,Standard,Single,Senior Manager
46.0,1,13.0,3,4.0,5.0,6.0,1,3,1,2.0,31923.0,Self Enquiry,Salaried,Male,Standard,Married,Senior Manager
33.0,1,12.0,4,4.0,4.0,4.0,0,3,1,2.0,21396.0,Company Invited,Large Business,Male,Basic,Single,Executive
28.0,3,10.0,4,2.0,3.0,3.0,1,1,1,1.0,23325.0,Company Invited,Small Business,Female,Deluxe,Married,Manager
39.0,1,9.0,4,5.0,4.0,6.0,0,3,0,1.0,21146.0,Company Invited,Small Business,Female,Basic,Married,Executive
45.0,1,16.0,3,3.0,3.0,4.0,0,5,1,0.0,17654.0,Self Enquiry,Salaried,Male,Basic,Divorced,Executive
37.0,3,7.0,4,4.0,3.0,8.0,0,1,1,2.0,25493.0,Self Enquiry,Salaried,Female,Deluxe,Single,Manager
33.0,1,8.0,3,3.0,3.0,5.0,0,3,1,2.0,17496.0,Self Enquiry,Small Business,Male,Basic,Single,Executive
53.0,1,15.0,3,4.0,5.0,2.0,0,1,1,2.0,21628.0,Self Enquiry,Salaried,Female,Basic,Divorced,Executive
43.0,1,12.0,2,4.0,3.0,5.0,1,3,1,0.0,31627.0,Self Enquiry,Salaried,Male,Super Deluxe,Married,AVP
42.0,1,26.0,3,4.0,5.0,4.0,0,2,1,1.0,21750.0,Self Enquiry,Salaried,Male,Deluxe,Married,Manager
36.0,2,14.0,3,4.0,5.0,1.0,0,2,1,2.0,17342.0,Self Enquiry,Salaried,Male,Basic,Divorced,Executive
35.0,1,16.0,2,3.0,3.0,4.0,1,1,1,0.0,21142.0,Self Enquiry,Small Business,Female,Deluxe,Single,Manager
40.0,3,8.0,3,3.0,4.0,4.0,0,3,1,1.0,20677.0,Self Enquiry,Small Business,Female,Deluxe,Married,Manager
42.0,3,16.0,4,4.0,3.0,5.0,1,2,0,2.0,26867.0,Self Enquiry,Salaried,Male,Standard,Married,Senior Manager
28.0,1,33.0,2,5.0,5.0,1.0,0,4,1,0.0,20208.0,Self Enquiry,Small Business,Female,Deluxe,Married,Manager
39.0,1,9.0,3,4.0,3.0,3.0,1,5,1,1.0,20380.0,Company Invited,Salaried,Male,Basic,Married,Executive
52.0,3,8.0,3,4.0,3.0,2.0,1,1,1,0.0,34068.0,Company Invited,Salaried,Male,King,Single,VP
39.0,1,16.0,4,4.0,3.0,3.0,0,2,1,2.0,20966.0,Self Enquiry,Salaried,Female,Basic,Single,Executive
49.0,3,9.0,3,5.0,4.0,2.0,1,1,1,1.0,26576.0,Self Enquiry,Small Business,Male,Deluxe,Single,Manager
38.0,3,16.0,4,4.0,4.0,3.0,0,1,1,3.0,27512.0,Company Invited,Small Business,Male,Standard,Married,Senior Manager
35.0,1,6.0,2,4.0,3.0,7.0,0,2,1,1.0,17258.0,Self Enquiry,Small Business,Male,Basic,Divorced,Executive
32.0,3,6.0,3,4.0,4.0,1.0,0,1,0,2.0,17269.0,Self Enquiry,Small Business,Male,Basic,Married,Executive
36.0,3,18.0,3,4.0,3.0,3.0,0,5,1,2.0,23646.0,Company Invited,Small Business,Male,Deluxe,Married,Manager
26.0,1,11.0,3,4.0,3.0,3.0,1,3,1,2.0,22369.0,Self Enquiry,Large Business,Male,Basic,Married,Executive
40.0,3,15.0,2,3.0,5.0,1.0,0,3,1,1.0,20473.0,Self Enquiry,Small Business,Male,Deluxe,Married,Manager
19.0,3,28.0,2,3.0,3.0,2.0,1,1,1,0.0,16675.0,Self Enquiry,Small Business,Male,Basic,Single,Executive
29.0,1,6.0,2,4.0,3.0,4.0,0,2,0,1.0,31124.0,Self Enquiry,Salaried,Female,Super Deluxe,Married,AVP
37.0,3,15.0,4,5.0,5.0,3.0,0,1,0,1.0,26265.0,Company Invited,Salaried,Male,Standard,Single,Senior Manager
36.0,1,13.0,3,6.0,3.0,3.0,0,5,1,1.0,25324.0,Self Enquiry,Salaried,Male,Deluxe,Single,Manager
41.0,3,12.0,3,5.0,5.0,7.0,1,5,0,2.0,29153.0,Company Invited,Salaried,Male,Standard,Divorced,Senior Manager
47.0,1,35.0,2,3.0,4.0,2.0,1,3,1,0.0,26849.0,Company Invited,Salaried,Male,Standard,Divorced,Senior Manager
35.0,1,14.0,4,6.0,3.0,3.0,1,5,1,2.0,24752.0,Company Invited,Salaried,Male,Deluxe,Single,Manager
41.0,1,15.0,3,3.0,5.0,2.0,0,5,1,1.0,17289.0,Self Enquiry,Salaried,Male,Basic,Married,Executive
47.0,1,7.0,3,5.0,5.0,4.0,1,1,1,2.0,29351.0,Company Invited,Small Business,Male,Standard,Married,Senior Manager
41.0,3,12.0,3,3.0,3.0,4.0,1,2,0,1.0,28591.0,Self Enquiry,Salaried,Female,Standard,Single,Senior Manager
22.0,3,7.0,4,5.0,4.0,3.0,1,5,1,3.0,20852.0,Company Invited,Large Business,Female,Basic,Single,Executive
46.0,1,7.0,4,4.0,3.0,5.0,0,5,0,2.0,20948.0,Self Enquiry,Small Business,Female,Basic,Married,Executive
34.0,1,9.0,3,4.0,3.0,2.0,0,3,1,1.0,21178.0,Self Enquiry,Salaried,Male,Basic,Single,Executive
52.0,3,21.0,3,4.0,3.0,6.0,0,3,1,1.0,23614.0,Self Enquiry,Salaried,Female,Deluxe,Married,Manager
42.0,3,7.0,3,2.0,5.0,3.0,0,3,1,2.0,27070.0,Self Enquiry,Small Business,Male,Standard,Married,Senior Manager
37.0,3,22.0,3,4.0,3.0,5.0,0,5,1,2.0,21334.0,Self Enquiry,Small Business,Male,Deluxe,Married,Manager
30.0,3,7.0,3,4.0,3.0,3.0,0,3,1,1.0,26596.0,Company Invited,Small Business,Female,Standard,Divorced,Senior Manager
28.0,1,15.0,3,2.0,3.0,2.0,0,4,0,1.0,22195.0,Self Enquiry,Small Business,Female,Basic,Married,Executive
40.0,2,9.0,3,5.0,3.0,2.0,0,3,1,1.0,23882.0,Self Enquiry,Salaried,Female,Deluxe,Married,Manager
34.0,3,32.0,3,5.0,4.0,4.0,1,5,1,1.0,27058.0,Self Enquiry,Small Business,Male,Standard,Single,Senior Manager
29.0,3,30.0,2,1.0,5.0,2.0,0,3,1,1.0,16091.0,Company Invited,Large Business,Male,Basic,Single,Executive
38.0,1,32.0,4,4.0,3.0,5.0,1,3,1,2.0,23127.0,Company Invited,Small Business,Female,Deluxe,Divorced,Manager
